,y_true,y_pred,score
3360,3,3,[8.8499022e-05 1.7122866e-04 1.2889285e-04 9.9961144e-01]
3361,3,3,[1.8704403e-04 1.0399464e-04 1.4464563e-04 9.9956423e-01]
3362,3,3,[1.7990950e-04 1.9793047e-04 1.6017682e-04 9.9946207e-01]
3363,3,3,[2.7269070e-04 8.8173889e-05 1.4730732e-04 9.9949181e-01]
3364,3,1,[5.4800475e-06 9.8001629e-01 9.5659860e-05 1.9882595e-02]
3365,3,3,[1.6433322e-04 1.8934499e-02 1.5591255e-04 9.8074532e-01]
3366,3,3,[4.456364e-04 6.170864e-05 1.280098e-03 9.982126e-01]
3367,2,1,[4.2908846e-06 9.9841118e-01 1.4084164e-04 1.4436818e-03]
3368,3,3,[6.7793753e-04 1.4959206e-03 2.2505737e-04 9.9760109e-01]
3369,3,3,[3.8051949e-04 1.0710775e-03 1.9377375e-04 9.9835461e-01]
3370,3,1,[0.13503331 0.83643156 0.00239359 0.02614162]
3371,3,3,[3.9789631e-04 1.7016412e-03 1.2158002e-04 9.9777895e-01]
3372,3,3,[8.1145519e-04 2.0588281e-02 2.6179070e-04 9.7833854e-01]
3373,3,3,[2.1001244e-02 6.8753841e-03 3.7483015e-04 9.7174847e-01]
3374,3,3,[1.9134711e-04 3.1214210e-04 7.6313480e-04 9.9873334e-01]
3375,3,1,[2.9525103e-03 9.9554199e-01 5.9666811e-04 9.0884889e-04]
3376,3,3,[2.2814024e-04 1.1946941e-04 2.2358601e-03 9.9741650e-01]
3377,3,3,[9.2715716e-05 1.3160292e-04 2.3616682e-04 9.9953961e-01]
3378,3,3,[2.6814130e-04 9.4016810e-05 3.5323936e-04 9.9928468e-01]
3379,3,3,[1.27796942e-04 1.06167274e-04 1.27473424e-04 9.99638557e-01]
3380,1,1,[2.8329628e-06 9.9655712e-01 8.3276891e-04 2.6072629e-03]
3381,1,3,[2.0917242e-04 1.4434989e-02 4.2717953e-04 9.8492867e-01]
3382,3,3,[2.749270e-04 7.475333e-05 4.879376e-04 9.991623e-01]
3383,1,1,[1.3681353e-05 9.8785353e-01 1.0608308e-02 1.5245611e-03]
3384,3,3,[6.6946697e-05 3.6186521e-04 4.6409923e-03 9.9493021e-01]
3385,3,3,[1.1795455e-04 1.3583919e-04 2.0325262e-04 9.9954295e-01]
3386,3,3,[1.7901072e-04 1.0060451e-03 8.0424687e-03 9.9077249e-01]
3387,3,3,[9.9044912e-05 1.3508651e-04 1.9274073e-04 9.9957305e-01]
3388,3,3,[9.9174923e-04 1.5606565e-04 8.3370903e-04 9.9801850e-01]
3389,3,3,[4.9388374e-04 1.2248222e-04 6.4283289e-04 9.9874085e-01]
3390,3,3,[4.5041926e-04 9.9295816e-05 2.9411667e-03 9.9650913e-01]
3391,3,2,[1.4963307e-05 2.7771641e-03 9.8744279e-01 9.7650988e-03]
3392,3,1,[3.5033634e-05 8.5240328e-01 4.8811646e-04 1.4707357e-01]
3393,3,3,[2.9957702e-04 5.4405082e-04 6.9900026e-04 9.9845731e-01]
3394,3,3,[2.9815367e-04 3.9707083e-04 6.9873437e-04 9.9860603e-01]
3395,3,3,[5.2334031e-04 2.0146329e-04 3.8118992e-04 9.9889404e-01]
3396,3,1,[1.9807114e-05 9.5238596e-01 1.5850172e-04 4.7435716e-02]
3397,3,3,[1.3621376e-04 3.5298190e-03 3.9405984e-04 9.9593997e-01]
3398,3,3,[4.8229072e-04 1.8024466e-04 3.6032198e-03 9.9573427e-01]
3399,1,1,[7.5135472e-06 9.9905676e-01 1.8032495e-04 7.5537420e-04]
3400,3,3,[6.0615592e-05 2.5874062e-04 1.3444567e-04 9.9954623e-01]
3401,3,3,[1.4123092e-04 1.2027736e-04 1.1520700e-04 9.9962330e-01]
3402,3,3,[1.3998055e-04 3.9894908e-04 1.5590155e-04 9.9930513e-01]
3403,3,3,[1.3910445e-04 1.6618721e-04 1.0098844e-04 9.9959368e-01]
3404,3,1,[4.6493555e-05 7.5984299e-01 1.9270934e-04 2.3991777e-01]
3405,3,3,[3.2117561e-04 7.8011374e-04 9.9216704e-05 9.9879944e-01]
3406,3,3,[6.7909285e-05 1.9355225e-04 4.8222471e-04 9.9925631e-01]
3407,1,1,[5.9653557e-06 9.9730957e-01 1.0772703e-04 2.5767460e-03]
3408,3,2,[8.2515347e-05 7.1531734e-03 9.0087950e-01 9.1884859e-02]
3409,3,3,[1.6348716e-04 1.0908253e-04 1.0477317e-03 9.9867970e-01]
3410,3,3,[1.77037116e-04 1.14372124e-04 1.82312471e-03 9.97885525e-01]
3411,3,3,[2.1280567e-04 9.2251117e-05 4.3147121e-04 9.9926347e-01]
3412,3,1,[1.1878533e-05 8.8408279e-01 9.3383983e-02 2.2521373e-02]
3413,3,1,[1.3260507e-05 9.6846473e-01 1.5083310e-03 3.0013684e-02]
3414,3,3,[1.9086353e-03 9.5053583e-05 1.2472386e-03 9.9674904e-01]
3415,2,1,[1.36391245e-05 8.65007043e-01 1.28314093e-01 6.66529965e-03]
3416,3,3,[2.6583383e-04 5.2757775e-03 8.2651246e-04 9.9363190e-01]
3417,3,3,[2.9821036e-04 1.7270945e-03 1.5751806e-04 9.9781716e-01]
3418,3,3,[3.3337547e-04 3.9017605e-04 2.2809852e-04 9.9904841e-01]
3419,3,3,[7.0476346e-04 4.3581091e-04 1.7486651e-04 9.9868447e-01]
3420,3,1,[1.2492938e-05 9.9303210e-01 1.0315531e-03 5.9238207e-03]
3421,3,3,[1.0213812e-03 8.4327831e-04 5.0788873e-04 9.9762744e-01]
3422,3,3,[1.5939588e-03 2.3231599e-04 3.9477897e-04 9.9777895e-01]
3423,1,1,[7.4464228e-06 9.9233210e-01 5.2199177e-03 2.4405266e-03]
3424,3,3,[0.00100671 0.0013886  0.2080908  0.7895139 ]
3425,3,3,[1.6890418e-04 9.8467302e-05 3.7970877e-04 9.9935287e-01]
3426,3,3,[3.6882571e-04 1.3361721e-04 4.3857173e-04 9.9905902e-01]
3427,3,3,[3.1172269e-04 1.2176355e-04 2.5467871e-04 9.9931180e-01]
3428,3,3,[6.6574030e-05 1.3331654e-03 6.1863349e-03 9.9241394e-01]
3429,3,3,[2.7064406e-03 9.1683312e-04 1.5577187e-02 9.8079944e-01]
3430,3,3,[2.0324248e-04 7.7764533e-05 1.2158355e-03 9.9850321e-01]
3431,2,2,[3.3119213e-05 4.6626739e-02 9.5223969e-01 1.1004256e-03]
3432,3,3,[6.5630367e-05 3.0187896e-04 2.9461831e-04 9.9933785e-01]
3433,3,3,[1.2251369e-04 3.0713587e-04 2.2991328e-04 9.9934047e-01]
3434,3,3,[1.1660293e-04 3.8192578e-04 1.3365597e-04 9.9936777e-01]
3435,3,3,[1.4597204e-04 1.9395759e-04 1.6949838e-04 9.9949050e-01]
3436,3,1,[1.1225372e-04 7.7219248e-01 4.8501446e-04 2.2721033e-01]
3437,3,3,[1.9974800e-04 6.6294940e-04 2.0529891e-04 9.9893206e-01]
3438,0,2,[5.8844971e-04 1.6275676e-01 8.2118213e-01 1.5472641e-02]
3439,0,1,[6.7503670e-06 9.9663514e-01 1.7778077e-03 1.5802220e-03]
3440,3,3,[2.8210503e-04 2.7101900e-04 1.6859452e-04 9.9927837e-01]
3441,3,3,[1.0986554e-04 1.6907153e-04 8.5679967e-05 9.9963534e-01]
3442,3,3,[4.8313654e-04 2.3315137e-04 2.1575502e-04 9.9906796e-01]
3443,3,3,[1.3626182e-04 1.7247989e-04 8.2327664e-05 9.9960905e-01]
3444,3,3,[9.8831246e-05 1.3403703e-03 2.2661393e-04 9.9833411e-01]
3445,3,3,[5.9795711e-04 2.7104659e-04 2.1864324e-04 9.9891233e-01]
3446,3,3,[1.0991872e-04 1.6052123e-04 6.3410774e-04 9.9909544e-01]
3447,1,1,[6.4273758e-05 9.9450666e-01 9.0171420e-04 4.5273872e-03]
3448,3,3,[2.4551552e-04 6.1766878e-03 2.8720938e-02 9.6485680e-01]
3449,3,3,[1.1091184e-04 3.7683040e-04 1.8418893e-03 9.9767035e-01]
3450,3,3,[2.3779682e-04 2.8171018e-04 1.8567754e-03 9.9762374e-01]
3451,3,3,[2.5804996e-04 1.0142017e-03 1.7570473e-02 9.8115724e-01]
3452,3,3,[8.323342e-05 7.264312e-02 8.180831e-04 9.264556e-01]
3453,3,3,[6.8690616e-04 2.4800739e-04 7.1321742e-04 9.9835193e-01]
3454,3,3,[1.2301187e-04 2.1981960e-04 2.5511306e-02 9.7414589e-01]
3455,3,1,[2.9911096e-05 9.8555344e-01 8.0437949e-03 6.3727973e-03]
3456,3,3,[1.20286335e-04 6.72367823e-05 3.24151921e-03 9.96570945e-01]
3457,3,3,[1.00400655e-04 1.34085698e-04 2.01428949e-04 9.99564111e-01]
3458,3,3,[1.04626924e-04 8.60104192e-05 6.36824465e-04 9.99172509e-01]
3459,3,3,[1.8442146e-04 1.1267567e-04 1.8080095e-04 9.9952209e-01]
3460,2,1,[8.5349084e-06 9.7236133e-01 2.0902388e-02 6.7277006e-03]
3461,3,3,[6.1723910e-04 3.8201452e-04 4.9420516e-04 9.9850661e-01]
3462,3,2,[6.3875734e-05 3.1158048e-05 9.6474975e-01 3.5155304e-02]
3463,2,2,[2.3350001e-05 2.0942988e-02 9.7766703e-01 1.3666492e-03]
3464,3,3,[8.0741440e-05 1.2910707e-04 1.6960554e-03 9.9809414e-01]
3465,3,3,[1.1064235e-04 7.3046911e-05 4.2788702e-04 9.9938846e-01]
3466,3,3,[1.2432135e-04 4.0249992e-04 3.2314928e-03 9.9624169e-01]
3467,3,3,[1.0199661e-04 1.1831746e-04 2.4515550e-04 9.9953461e-01]
3468,3,3,[4.7705279e-04 2.1806022e-04 9.6190610e-04 9.9834299e-01]
3469,3,3,[4.9240352e-04 1.5536002e-04 3.4698713e-04 9.9900526e-01]
3470,3,2,[5.7285029e-05 9.7233373e-05 9.4545382e-01 5.4391738e-02]
3471,1,2,[1.8405357e-05 2.8850371e-02 9.6377975e-01 7.3514227e-03]
3472,3,3,[1.1367198e-04 1.2743949e-04 2.7963132e-04 9.9947923e-01]
3473,3,3,[1.08736254e-04 8.78169521e-05 1.48876497e-04 9.99654531e-01]
3474,3,3,[1.87393758e-04 1.16953175e-04 2.58271408e-04 9.99437273e-01]
3475,3,3,[1.2594987e-04 9.1493559e-05 1.1908851e-04 9.9966347e-01]
3476,1,1,[1.0223957e-05 9.2516214e-01 1.3870669e-04 7.4688986e-02]
3477,3,3,[6.3057763e-05 3.4705084e-03 2.6447355e-04 9.9620193e-01]
3478,3,3,[1.1372847e-04 8.8875502e-05 3.5919723e-04 9.9943823e-01]
3479,1,1,[4.6425757e-06 9.9719906e-01 2.3882397e-04 2.5574553e-03]
3480,3,3,[1.3511724e-04 6.8159403e-05 4.8994477e-04 9.9930680e-01]
3481,3,3,[2.3894395e-04 8.7833520e-05 2.4381012e-04 9.9942940e-01]
3482,3,3,[5.225987e-04 9.020142e-05 8.131226e-04 9.985740e-01]
3483,3,3,[2.1326164e-04 1.3242867e-04 1.4853387e-04 9.9950588e-01]
3484,3,3,[0.00056784 0.0016237  0.46205446 0.535754  ]
3485,3,3,[2.6626537e-02 3.5777941e-04 4.1287737e-03 9.6888685e-01]
3486,3,2,[2.5486125e-04 1.6378584e-04 7.6478302e-01 2.3479836e-01]
3487,2,2,[1.7322220e-04 8.7732857e-05 9.9953771e-01 2.0135372e-04]
3488,3,3,[5.8883674e-05 1.7960365e-04 2.6530537e-04 9.9949622e-01]
3489,3,3,[7.57724629e-05 2.43861199e-04 1.02444385e-04 9.99577820e-01]
3490,3,3,[4.43618890e-04 1.13498965e-04 1.99222719e-04 9.99243617e-01]
3491,3,3,[9.8996774e-05 2.5805662e-04 7.3462921e-05 9.9956948e-01]
3492,3,1,[9.1598806e-05 5.4660279e-01 1.3545594e-03 4.5195103e-01]
3493,0,1,[3.43440712e-04 9.94215310e-01 1.00379955e-04 5.34088677e-03]
3494,3,3,[6.1275542e-04 7.0030008e-05 2.1601643e-03 9.9715710e-01]
3495,0,1,[1.0972396e-04 9.9821007e-01 4.3753949e-05 1.6364539e-03]
3496,3,3,[1.13510585e-04 9.41972248e-05 2.73835758e-04 9.99518394e-01]
3497,3,3,[3.3866198e-04 1.0312844e-04 2.5359981e-04 9.9930453e-01]
3498,3,3,[3.1754818e-02 2.5690015e-04 3.5151273e-03 9.6447319e-01]
3499,3,3,[2.4621864e-04 1.1580319e-04 1.5262408e-04 9.9948537e-01]
3500,3,3,[0.00097051 0.02590941 0.00440529 0.9687148 ]
3501,3,3,[7.6219183e-03 3.4303818e-04 1.9609290e-03 9.9007416e-01]
3502,3,3,[1.5541555e-04 1.7433077e-04 3.6456697e-03 9.9602461e-01]
3503,1,1,[3.3654916e-05 9.9025095e-01 7.0226467e-03 2.6927397e-03]
3504,3,3,[1.6720728e-04 1.8501931e-04 2.7653374e-04 9.9937123e-01]
3505,3,3,[2.8707765e-04 1.4493951e-04 2.3896094e-04 9.9932897e-01]
3506,3,3,[2.6199917e-04 1.7269081e-04 2.6655738e-04 9.9929869e-01]
3507,3,3,[3.6286339e-04 1.0226396e-04 2.3000532e-04 9.9930489e-01]
3508,1,1,[7.7081204e-06 9.9293858e-01 2.1199945e-04 6.8417196e-03]
3509,3,3,[7.9513213e-04 5.1808235e-04 3.4400242e-04 9.9834275e-01]
3510,3,3,[1.9233712e-03 1.1629641e-04 2.7736023e-03 9.9518675e-01]
3511,1,1,[1.7984166e-05 9.9167281e-01 6.6927248e-03 1.6164624e-03]
3512,3,3,[1.16740695e-04 5.94487926e-03 7.71002918e-02 9.16838050e-01]
3513,3,3,[9.346407e-05 9.927182e-05 4.855189e-04 9.993218e-01]
3514,3,3,[1.0682448e-03 4.9634196e-04 1.6996495e-02 9.8143893e-01]
3515,3,3,[8.6896820e-05 1.3095725e-04 3.1427029e-04 9.9946791e-01]
3516,3,3,[7.9075847e-04 1.6812271e-04 7.6144573e-04 9.9827969e-01]
3517,3,3,[2.1973285e-03 3.1857629e-04 1.3936382e-03 9.9609047e-01]
3518,3,3,[4.9398607e-04 1.8249991e-04 2.5583521e-04 9.9906772e-01]
3519,1,2,[3.5366400e-05 1.2350863e-02 9.8421466e-01 3.3992270e-03]
3520,3,3,[1.3182368e-04 1.0606724e-04 5.3584203e-04 9.9922633e-01]
3521,3,3,[1.6011036e-04 6.4059997e-05 1.5749494e-04 9.9961829e-01]
3522,3,3,[2.0284168e-04 9.8362951e-05 2.6466371e-04 9.9943405e-01]
3523,3,3,[2.3668849e-04 8.5192827e-05 1.2655063e-04 9.9955159e-01]
3524,1,1,[1.9082607e-05 8.3934098e-01 1.1065799e-03 1.5953337e-01]
3525,3,3,[1.6186709e-04 1.4306264e-03 2.6354531e-04 9.9814403e-01]
3526,3,3,[6.3216855e-04 8.6612919e-05 5.9965160e-04 9.9868149e-01]
3527,1,1,[5.2839837e-06 9.9637032e-01 6.1341433e-04 3.0109792e-03]
3528,3,3,[1.5770528e-04 1.9399247e-04 3.7450378e-04 9.9927372e-01]
3529,3,3,[1.5861637e-04 2.0775555e-04 2.2325851e-04 9.9941039e-01]
3530,3,3,[1.5835263e-04 4.0070267e-04 1.4211463e-04 9.9929881e-01]
3531,3,3,[1.1230751e-04 3.0555145e-04 1.2173567e-04 9.9946040e-01]
3532,3,3,[8.7075611e-04 6.3783838e-04 6.3002575e-04 9.9786144e-01]
3533,3,3,[7.1492355e-04 1.0012388e-03 3.4369601e-04 9.9794012e-01]
3534,3,2,[0.00294082 0.01319992 0.9804899  0.00336942]
3535,2,1,[0.00563079 0.8984973  0.08824238 0.00762953]
3536,3,3,[3.7683261e-04 1.2999939e-04 1.9004301e-04 9.9930310e-01]
3537,3,3,[1.8017780e-04 9.4387091e-05 1.7131407e-04 9.9955410e-01]
3538,3,3,[5.8797223e-04 1.4545528e-04 2.2175262e-04 9.9904484e-01]
3539,3,3,[2.6302211e-04 1.1585788e-04 1.3370103e-04 9.9948740e-01]
3540,3,3,[2.5133978e-04 1.0002031e-04 8.9423091e-04 9.9875438e-01]
3541,3,3,[3.3058643e-02 1.7006764e-03 3.9663806e-04 9.6484405e-01]
3542,3,3,[1.5350562e-04 9.9563804e-05 4.5408969e-04 9.9929285e-01]
3543,3,1,[2.7462578e-04 9.9700683e-01 1.8099279e-04 2.5376312e-03]
3544,3,3,[2.3675524e-04 7.5199414e-04 1.5277106e-04 9.9885857e-01]
3545,3,3,[1.5642081e-04 1.7969892e-04 7.9846373e-05 9.9958402e-01]
3546,3,3,[2.3038227e-04 3.2295479e-04 1.0638976e-04 9.9934024e-01]
3547,3,3,[1.7391752e-04 2.5041090e-04 6.6965862e-05 9.9950862e-01]
3548,3,3,[1.5372821e-04 5.2182503e-02 1.6502858e-04 9.4749874e-01]
3549,3,3,[1.0797469e-03 6.4899415e-02 1.7326554e-04 9.3384755e-01]
3550,2,2,[5.4123340e-04 3.2491022e-04 5.8724457e-01 4.1188934e-01]
3551,1,1,[5.3321423e-06 9.9592435e-01 3.5074441e-04 3.7196146e-03]
3552,3,2,[1.0190245e-04 1.3525745e-04 7.9666102e-01 2.0310181e-01]
3553,3,3,[1.3676676e-04 1.1822806e-04 1.3371544e-04 9.9961132e-01]
3554,3,2,[3.4242166e-05 8.5481945e-05 9.8862809e-01 1.1252213e-02]
3555,3,3,[1.1850054e-04 1.1894595e-04 1.4293076e-04 9.9961960e-01]
3556,3,3,[6.9094982e-05 2.0302276e-04 1.9331421e-03 9.9779475e-01]
3557,3,3,[4.7121488e-04 9.7494099e-05 3.9680689e-04 9.9903440e-01]
3558,3,3,[1.4305521e-04 1.2629312e-04 4.6781317e-04 9.9926287e-01]
3559,3,2,[7.4539121e-06 1.4097784e-05 9.9956781e-01 4.1059751e-04]
3560,2,2,[8.7240696e-05 7.9877200e-03 9.4270790e-01 4.9217131e-02]
3561,3,3,[1.7783890e-04 1.5835144e-04 1.8950307e-04 9.9947435e-01]
3562,3,3,[8.5209300e-05 2.4271532e-04 5.4186617e-04 9.9913019e-01]
3563,3,3,[8.4117921e-05 2.1393255e-04 1.3068659e-04 9.9957126e-01]
3564,3,3,[5.9763296e-04 2.9585627e-04 3.9765405e-04 9.9870884e-01]
3565,3,3,[2.6222828e-04 4.3662739e-04 2.1356797e-04 9.9908757e-01]
3566,3,3,[1.5996404e-04 1.5607009e-04 3.4252420e-02 9.6543157e-01]
3567,2,2,[9.4258321e-06 7.1589444e-03 9.8915803e-01 3.6735889e-03]
3568,3,2,[4.4977889e-05 8.6854794e-05 9.3791705e-01 6.1951201e-02]
3569,3,3,[2.23704134e-04 1.14108785e-04 5.56871237e-04 9.99105275e-01]
3570,3,3,[4.9586763e-04 2.9099695e-04 8.1812972e-03 9.9103189e-01]
3571,3,3,[1.5084757e-04 1.5176587e-04 4.2055151e-04 9.9927682e-01]
3572,3,3,[2.6726470e-04 2.3605649e-03 3.7202907e-01 6.2534314e-01]
3573,3,3,[0.00096051 0.00808743 0.0660574  0.9248947 ]
3574,3,3,[1.3776807e-04 1.7466414e-04 5.0987664e-04 9.9917775e-01]
3575,1,2,[7.8102985e-06 1.5145938e-04 9.9945992e-01 3.8075808e-04]
3576,3,3,[1.9237644e-04 5.4298894e-04 8.9725836e-05 9.9917489e-01]
3577,3,3,[2.2102545e-04 2.2570461e-04 9.1215952e-05 9.9946207e-01]
3578,2,3,[2.831025e-03 5.523328e-04 2.730498e-04 9.963437e-01]
3579,3,3,[2.200570e-04 2.748636e-04 6.633847e-05 9.994387e-01]
3580,3,3,[1.8736364e-04 4.1305236e-04 1.6390454e-04 9.9923563e-01]
3581,3,3,[1.4387080e-02 4.9661606e-04 3.7639544e-04 9.8473996e-01]
3582,3,3,[3.1049663e-04 2.1339429e-04 1.7893588e-04 9.9929714e-01]
3583,2,1,[4.2647320e-05 9.9773920e-01 2.2788347e-04 1.9901937e-03]
3584,3,3,[1.560196e-04 9.891084e-05 6.404488e-04 9.991047e-01]
3585,3,3,[1.5267907e-04 1.1230719e-04 2.7835826e-04 9.9945658e-01]
3586,3,3,[5.7843481e-03 1.8321877e-04 1.1820336e-03 9.9285042e-01]
3587,3,3,[1.3340768e-04 1.9171959e-04 1.2085471e-04 9.9955398e-01]
3588,3,3,[1.5786040e-03 1.6310012e-04 1.5587952e-03 9.9669939e-01]
3589,3,3,[1.0232716e-03 6.8670447e-04 4.9576937e-04 9.9779427e-01]
3590,3,3,[9.5375595e-05 1.1211496e-04 2.4470908e-03 9.9734539e-01]
3591,1,1,[5.7073840e-04 8.9200693e-01 1.8660123e-03 1.0555628e-01]
3592,3,2,[5.9540613e-05 1.6450715e-04 8.1952959e-01 1.8024646e-01]
3593,3,3,[3.9874352e-04 6.3053638e-05 3.2590390e-03 9.9627918e-01]
3594,2,3,[1.7972759e-04 2.7422153e-04 4.9343076e-02 9.5020294e-01]
3595,3,3,[3.2802948e-04 7.2036179e-05 6.1271410e-04 9.9898714e-01]
3596,3,3,[3.0266955e-03 1.2346367e-04 9.9872472e-04 9.9585116e-01]
3597,3,3,[1.1583213e-03 1.8955648e-04 4.5082843e-04 9.9820125e-01]
3598,3,3,[4.2854086e-04 3.6538194e-04 5.9930637e-04 9.9860686e-01]
3599,2,2,[1.1122622e-05 6.3984422e-05 9.9941170e-01 5.1318581e-04]
3600,3,3,[0.00100303 0.41263795 0.00122561 0.5851335 ]
3601,1,3,[1.6405305e-04 7.9297030e-04 3.3734195e-04 9.9870563e-01]
3602,3,3,[4.9436773e-04 3.7106354e-04 3.5008579e-04 9.9878460e-01]
3603,3,3,[3.1466319e-04 1.6969931e-04 2.1437954e-04 9.9930120e-01]
3604,3,3,[2.2618356e-03 8.9276908e-04 7.5177045e-04 9.9609369e-01]
3605,3,3,[1.2490836e-03 7.3655746e-03 3.1346871e-04 9.9107176e-01]
3606,3,3,[9.0672093e-04 1.4003347e-04 8.8784960e-04 9.9806541e-01]
3607,1,1,[7.8051899e-06 9.9909973e-01 5.9561862e-05 8.3282200e-04]
3608,3,3,[1.2593290e-04 2.3915031e-04 1.0428640e-04 9.9953067e-01]
3609,3,3,[1.96731256e-04 1.12198584e-04 1.05358806e-04 9.99585688e-01]
3610,3,3,[2.1623522e-04 2.7297181e-04 9.0045563e-05 9.9942076e-01]
3611,3,3,[1.6125308e-04 1.2561132e-04 9.7567470e-05 9.9961555e-01]
3612,3,3,[5.7088141e-04 1.6345659e-04 2.5742839e-04 9.9900824e-01]
3613,1,3,[7.3051156e-04 2.0667155e-04 1.7122403e-04 9.9889153e-01]
3614,3,3,[1.5790667e-04 1.4644228e-04 1.7313883e-04 9.9952257e-01]
3615,1,1,[6.0589745e-04 8.9192963e-01 2.6913194e-04 1.0719535e-01]
3616,3,3,[1.8741758e-04 9.9846286e-05 5.7870513e-03 9.9392563e-01]
3617,3,3,[1.1130584e-04 1.3476024e-04 2.2233957e-04 9.9953163e-01]
3618,3,3,[1.4612130e-04 1.6622976e-04 7.8066520e-04 9.9890697e-01]
3619,3,3,[1.5416645e-04 8.8345470e-05 1.8121679e-04 9.9957627e-01]
3620,3,1,[3.0482543e-05 8.0253547e-01 1.8985532e-01 7.5787888e-03]
3621,3,3,[5.3936039e-04 1.9532083e-04 7.0062280e-04 9.9856466e-01]
3622,3,3,[4.7076106e-04 7.9048703e-05 6.3330308e-04 9.9881685e-01]
3623,2,2,[2.8774773e-05 3.2394312e-02 9.6585453e-01 1.7223941e-03]
3624,2,3,[1.4280695e-04 1.2470392e-03 1.8168280e-02 9.8044181e-01]
3625,3,3,[8.5709369e-05 1.9653564e-04 2.0953857e-04 9.9950826e-01]
3626,2,1,[0.00231409 0.67845565 0.3018303  0.01739995]
3627,3,3,[8.3104052e-05 1.9119901e-04 1.5370366e-04 9.9957198e-01]
3628,3,3,[7.2693388e-04 2.6169556e-04 1.1192154e-03 9.9789220e-01]
3629,3,1,[2.5869961e-04 5.5658406e-01 4.6878303e-03 4.3846944e-01]
3630,3,3,[2.10230093e-04 1.17496646e-04 3.33882432e-04 9.99338448e-01]
3631,2,2,[2.4109841e-05 2.8621510e-01 7.1085393e-01 2.9068058e-03]
3632,3,3,[1.8025338e-04 1.0204762e-04 2.1726583e-04 9.9950051e-01]
3633,3,3,[1.4889039e-04 8.2938845e-05 1.4044018e-04 9.9962771e-01]
3634,3,3,[4.8795747e-04 1.0672617e-04 2.2472473e-04 9.9918061e-01]
3635,3,3,[2.9167597e-04 8.5054497e-05 1.2405938e-04 9.9949920e-01]
3636,3,3,[8.2506030e-04 3.7500326e-04 7.7140628e-04 9.9802846e-01]
3637,3,1,[3.9541392e-05 9.9673057e-01 5.4558066e-05 3.1753744e-03]
3638,3,3,[1.7014210e-04 7.7642049e-05 5.6791597e-04 9.9918431e-01]
3639,1,1,[1.39377125e-05 9.98752117e-01 7.49087267e-05 1.15910592e-03]
3640,3,3,[1.9949647e-04 2.9387380e-04 4.7625196e-03 9.9474418e-01]
3641,3,3,[7.4507567e-05 1.5684869e-04 1.8795888e-04 9.9958068e-01]
3642,3,3,[2.7314073e-04 1.4108313e-04 9.2570554e-04 9.9866009e-01]
3643,3,3,[1.0498206e-04 1.3303936e-04 1.2518359e-04 9.9963689e-01]
3644,3,3,[2.5316884e-04 1.4256972e-02 1.0159308e-03 9.8447394e-01]
3645,3,1,[1.6650562e-04 7.9321432e-01 2.1692954e-03 2.0444994e-01]
3646,3,3,[1.4378372e-04 6.8409223e-05 1.8722019e-03 9.9791557e-01]
3647,1,1,[9.3175577e-06 9.9547321e-01 2.1566807e-03 2.3608215e-03]
3648,3,3,[2.0878864e-04 1.4087283e-04 2.4735270e-04 9.9940300e-01]
3649,3,3,[1.2206471e-04 2.0940953e-04 1.5431632e-04 9.9951410e-01]
3650,3,3,[8.1215193e-04 1.6304883e-04 1.8711353e-04 9.9883777e-01]
3651,3,3,[1.8512931e-04 2.8819096e-04 8.9442117e-05 9.9943715e-01]
3652,3,1,[6.3803941e-06 9.9461633e-01 6.7370376e-05 5.3099063e-03]
3653,1,1,[2.5395636e-04 9.6193081e-01 4.7036738e-04 3.7344847e-02]
3654,3,3,[1.5738854e-03 1.1066467e-04 2.0079655e-03 9.9630749e-01]
3655,1,1,[9.5388805e-06 9.9908543e-01 1.7082255e-04 7.3429907e-04]
3656,3,2,[4.6462857e-05 3.8254678e-03 6.6452104e-01 3.3160698e-01]
3657,3,2,[6.7179906e-05 2.2347825e-02 9.5472443e-01 2.2860624e-02]
3658,3,3,[8.4750471e-05 1.3499799e-04 1.1830591e-03 9.9859720e-01]
3659,3,3,[4.5169665e-05 1.2749775e-04 3.3010175e-03 9.9652630e-01]
3660,3,3,[7.5460365e-04 1.4517456e-04 1.3461548e-03 9.9775404e-01]
3661,3,3,[3.5534100e-05 2.4768384e-03 2.6771026e-03 9.9481046e-01]
3662,3,3,[2.4651655e-04 7.0974158e-05 1.8780301e-03 9.9780446e-01]
3663,3,2,[1.2126583e-05 4.6602637e-01 5.2160543e-01 1.2356006e-02]
3664,3,3,[1.6020368e-04 9.2742041e-05 1.6787025e-04 9.9957925e-01]
3665,3,3,[9.2478847e-05 1.2610549e-04 1.3435874e-04 9.9964702e-01]
3666,3,3,[1.1197597e-03 1.4018826e-04 5.5626291e-04 9.9818379e-01]
3667,3,3,[0.00270073 0.41472352 0.11009195 0.4724838 ]
3668,3,3,[1.8213384e-04 7.1937591e-02 4.7676766e-04 9.2740357e-01]
3669,3,3,[2.9780142e-04 8.9074526e-04 1.7647515e-04 9.9863499e-01]
3670,3,3,[4.2400209e-04 6.2214822e-05 1.4876154e-03 9.9802607e-01]
3671,1,1,[8.4921749e-06 9.9831581e-01 1.3269982e-04 1.5431171e-03]
3672,3,3,[6.5879125e-05 1.1837430e-04 3.8162924e-04 9.9943405e-01]
